2018 Sep 16 02:00:00 PM,30,CLEAR,DAYLIGHT,TURNING,$500 OR LESS,UNABLE TO DETERMINE,550,N,GREEN ST,41.89194878,-87.64892764,POINT (-87.648927638206 41.891948780972)
2018 Sep 16 04:00:00 AM,30,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,"OVER $1,500","OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",710,N,RACINE AVE,41.89477317,-87.65762086,POINT (-87.657620864243 41.894773169812)
2018 Sep 15 04:00:00 PM,35,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,"OVER $1,500",UNABLE TO DETERMINE,1038,W,GRAND AVE,41.89122719,-87.65378479,POINT (-87.653784786627 41.891227191569)
2018 Sep 14 07:30:00 PM,30,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,"$501 - $1,500",UNABLE TO DETERMINE,530,N,MILWAUKEE AVE,41.89184551,-87.64881784,POINT (-87.648817836369 41.891845509736)
2018 Sep 14 01:30:00 PM,30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,$500 OR LESS,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,1202,W,GRAND AVE,41.89118845,-87.6575687,POINT (-87.657568698286 41.891188449702)
2018 Sep 12 04:11:00 PM,30,CLEAR,DAYLIGHT,TURNING,"$501 - $1,500",FAILING TO YIELD RIGHT-OF-WAY,599,N,GREEN ST,41.89190342,-87.64864017,POINT (-87.648640168108 41.891903414995)
2018 Sep 12 02:10:00 PM,30,CLEAR,DAYLIGHT,TURNING,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,540,N,GREEN ST,41.89194878,-87.64892764,POINT (-87.648927638206 41.891948780972)
2018 Sep 12 11:20:00 AM,35,CLEAR,DAYLIGHT,ANGLE,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,750,N,OGDEN AVE,41.8955426,-87.65542425,POINT (-87.655424248165 41.8955426017)
2018 Sep 12 10:50:00 AM,30,CLEAR,DAYLIGHT,PEDESTRIAN,$500 OR LESS,FAILING TO YIELD RIGHT-OF-WAY,1300,W,GRAND AVE,41.8911635,-87.65954802,POINT (-87.659548018416 41.891163502019)
2018 Sep 11 12:30:00 PM,2,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,$500 OR LESS,UNABLE TO DETERMINE,512,N,MAY ST,41.89154382,-87.65594818,POINT (-87.655948178964 41.891543824138)
2018 Sep 11 07:11:00 AM,30,CLEAR,DAYLIGHT,REAR END,"OVER $1,500","VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",1231,W,CHICAGO AVE,41.89609485,-87.65887134,POINT (-87.658871337958 41.896094852631)
2018 Sep 09 02:45:00 AM,30,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,"OVER $1,500",IMPROPER TURNING/NO SIGNAL,1314,W,GRAND AVE,41.89116306,-87.65963127,POINT (-87.659631269349 41.891163057794)
2018 Sep 07 03:05:00 PM,30,CLEAR,DAYLIGHT,REAR END,"$501 - $1,500",UNABLE TO DETERMINE,699,N,OGDEN AVE,41.89433299,-87.65610025,POINT (-87.656100247857 41.894332993108)
2018 Sep 05 05:30:00 PM,30,RAIN,DAYLIGHT,SIDESWIPE SAME DIRECTION,$500 OR LESS,FAILING TO YIELD RIGHT-OF-WAY,714,N,HALSTED ST,41.89558108,-87.64786339,POINT (-87.647863389328 41.895581084038)
2018 Sep 04 05:45:00 PM,30,CLEAR,DAYLIGHT,REAR END,"$501 - $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,1200,W,GRAND AVE,41.89118941,-87.65747031,POINT (-87.657470309402 41.891189414133)
2018 Sep 04 02:20:00 PM,20,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,"OVER $1,500",UNABLE TO DETERMINE,737,N,MAY ST,41.89546625,-87.65576637,POINT (-87.655766367538 41.895466249753)
2018 Sep 03 03:30:00 PM,20,CLOUDY/OVERCAST,DAYLIGHT,SIDESWIPE SAME DIRECTION,$500 OR LESS,UNABLE TO DETERMINE,514,N,HALSTED ST,41.89167749,-87.6477816,POINT (-87.647781597207 41.89167749093)
2018 Sep 02 02:00:00 PM,30,CLEAR,DAYLIGHT,REAR END,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,598,N,OGDEN AVE,41.89256389,-87.65792004,POINT (-87.657920041031 41.892563887363)
2018 Sep 01 11:50:00 AM,30,CLEAR,DAYLIGHT,ANGLE,"OVER $1,500",DISREGARDING STOP SIGN,900,W,GRAND AVE,41.89126587,-87.65000792,POINT (-87.65000792372 41.89126586837)
2018 Aug 31 05:10:00 PM,30,CLEAR,DAYLIGHT,PEDALCYCLIST,"OVER $1,500",UNABLE TO DETERMINE,721,N,CARPENTER ST,41.89503317,-87.65342332,POINT (-87.653423322175 41.895033166822)
2018 Aug 29 06:22:00 PM,30,CLEAR,DAYLIGHT,REAR END,"$501 - $1,500",FOLLOWING TOO CLOSELY,1115,W,CHICAGO AVE,41.89614823,-87.65590893,POINT (-87.655908933287 41.896148234383)
2018 Aug 29 05:40:00 PM,30,CLEAR,DAYLIGHT,REAR END,"$501 - $1,500",FOLLOWING TOO CLOSELY,829,W,OHIO ST,41.89211996,-87.64909797,POINT (-87.649097971368 41.892119957525)
2018 Aug 29 05:10:00 PM,30,CLEAR,DAYLIGHT,REAR END,"OVER $1,500",FOLLOWING TOO CLOSELY,1100,W,GRAND AVE,41.89121804,-87.65468948,POINT (-87.654689477402 41.891218042423)
2018 Aug 25 01:00:00 PM,30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,"OVER $1,500",NOT APPLICABLE,1225,W,SUPERIOR ST,41.89518625,-87.65842024,POINT (-87.65842023757 41.895186251212)
2018 Aug 25 09:30:00 AM,20,CLEAR,DAYLIGHT,PEDALCYCLIST,$500 OR LESS,UNABLE TO DETERMINE,716,N,ELIZABETH ST,41.8949721,-87.65958763,POINT (-87.659587625041 41.894972103229)
2018 Aug 24 08:35:00 PM,30,CLEAR,"DARKNESS, LIGHTED ROAD",PEDESTRIAN,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,500,N,MILWAUKEE AVE,41.89114627,-87.64777461,POINT (-87.647774608116 41.891146271697)
2018 Aug 24 10:30:00 AM,30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,"$501 - $1,500",FAILING TO YIELD RIGHT-OF-WAY,771,N,OGDEN AVE,41.89607257,-87.65461765,POINT (-87.654617646854 41.896072567031)
2018 Aug 24 08:00:00 AM,5,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,"$501 - $1,500",UNABLE TO DETERMINE,744,N,WILLARD CT,41.8956174,-87.65866656,POINT (-87.658666564275 41.895617397704)
2018 Aug 21 11:40:00 AM,5,CLOUDY/OVERCAST,DAYLIGHT,ANGLE,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,1244,W,GRAND AVE,41.89117069,-87.65905274,POINT (-87.659052742264 41.891170693232)
2018 Aug 20 09:15:00 AM,30,CLEAR,DAYLIGHT,SIDESWIPE OPPOSITE DIRECTION,$500 OR LESS,"VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",822,W,GRAND AVE,41.89127983,-87.64864679,POINT (-87.648646786432 41.891279825502)
2018 Aug 19 01:30:00 AM,30,CLEAR,DARKNESS,SIDESWIPE SAME DIRECTION,"OVER $1,500",UNABLE TO DETERMINE,636,N,RACINE AVE,41.89338043,-87.65758774,POINT (-87.657587737968 41.893380429025)
2018 Aug 17 11:45:00 PM,30,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,"$501 - $1,500",UNABLE TO DETERMINE,651,N,OGDEN AVE,41.89390208,-87.65646329,POINT (-87.656463285547 41.89390207519)
2018 Aug 17 07:10:00 PM,30,CLEAR,DUSK,SIDESWIPE SAME DIRECTION,"$501 - $1,500",IMPROPER OVERTAKING/PASSING,651,N,OGDEN AVE,41.89390208,-87.65646329,POINT (-87.656463285547 41.89390207519)
2018 Aug 14 10:40:00 PM,30,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,"OVER $1,500",IMPROPER LANE USAGE,612,N,RACINE AVE,41.89294663,-87.65757787,POINT (-87.657577869531 41.892946634142)
2018 Aug 14 05:40:00 PM,30,CLEAR,DAYLIGHT,ANGLE,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,832,W,GRAND AVE,41.89127925,-87.64885094,POINT (-87.648850938997 41.891279247529)
2018 Aug 13 05:24:00 PM,30,CLEAR,DAYLIGHT,PEDESTRIAN,$500 OR LESS,"VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",902,W,GRAND AVE,41.89126522,-87.65005572,POINT (-87.650055723422 41.891265219196)
2018 Aug 13 09:24:00 AM,30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,832,W,ERIE ST,41.89346717,-87.64891761,POINT (-87.648917606951 41.893467170546)
2018 Aug 10 01:00:00 PM,30,CLEAR,DAYLIGHT,REAR END,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,616,N,OGDEN AVE,41.89296105,-87.65756973,POINT (-87.657569731542 41.892961048166)
2018 Aug 09 05:25:00 PM,30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,"OVER $1,500",PHYSICAL CONDITION OF DRIVER,523,N,OGDEN AVE,41.89171767,-87.65830317,POINT (-87.658303169364 41.89171766472)
2018 Aug 09 01:40:00 PM,30,CLEAR,DAYLIGHT,ANGLE,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,830,W,GRAND AVE,41.89127957,-87.64873362,POINT (-87.64873362379 41.8912795719)
2018 Aug 09 12:20:00 PM,30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,"OVER $1,500",UNABLE TO DETERMINE,616,N,OGDEN AVE,41.89296105,-87.65756973,POINT (-87.657569731542 41.892961048166)
2018 Aug 09 10:50:00 AM,30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,"$501 - $1,500",FAILING TO YIELD RIGHT-OF-WAY,753,N,OGDEN AVE,41.89569212,-87.65494924,POINT (-87.65494924059 41.895692117253)
2018 Aug 08 12:26:00 PM,30,CLEAR,DAYLIGHT,PEDALCYCLIST,"OVER $1,500",CELL PHONE USE OTHER THAN TEXTING,1129,W,CHICAGO AVE,41.89613873,-87.65634571,POINT (-87.65634571324 41.896138734273)
2018 Aug 07 03:19:00 PM,35,RAIN,DAYLIGHT,SIDESWIPE SAME DIRECTION,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,724,N,OGDEN AVE,41.89516943,-87.65574005,POINT (-87.655740049568 41.895169428472)
2018 Aug 06 12:40:00 PM,30,CLEAR,DAYLIGHT,TURNING,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,618,N,OGDEN AVE,41.89296105,-87.65756973,POINT (-87.657569731542 41.892961048166)
2018 Aug 06 04:46:00 AM,30,RAIN,"DARKNESS, LIGHTED ROAD",REAR END,"OVER $1,500",NOT APPLICABLE,502,N,OGDEN AVE,41.89121902,-87.65906495,POINT (-87.659064951139 41.891219016985)
2018 Aug 03 04:50:00 PM,30,CLEAR,DAYLIGHT,ANGLE,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,832,W,GRAND AVE,41.89127925,-87.64885094,POINT (-87.648850938997 41.891279247529)
2018 Aug 02 02:40:00 PM,30,CLEAR,DAYLIGHT,TURNING,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,770,N,MILWAUKEE AVE,41.89579624,-87.6549536,POINT (-87.654953595644 41.895796244484)
2018 Aug 01 06:00:00 PM,30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,"$501 - $1,500",UNABLE TO DETERMINE,721,N,OGDEN AVE,41.89496278,-87.65556729,POINT (-87.655567290625 41.894962784092)
2018 Aug 01 05:30:00 PM,30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,"$501 - $1,500",DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,500,N,GREEN ST,41.8912077,-87.64893961,POINT (-87.648939611532 41.891207700621)
2018 Aug 01 09:45:00 AM,30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,"OVER $1,500",IMPROPER TURNING/NO SIGNAL,846,W,GRAND AVE,41.89127212,-87.64952345,POINT (-87.649523452143 41.891272124003)
2018 Jul 31 10:00:00 PM,25,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,"OVER $1,500",IMPROPER LANE USAGE,504,N,HALSTED ST,41.8913637,-87.64776847,POINT (-87.647768472913 41.891363703745)
2018 Jul 31 03:33:00 PM,30,CLEAR,DAYLIGHT,TURNING,"$501 - $1,500",FAILING TO YIELD RIGHT-OF-WAY,652,N,OGDEN AVE,41.89395415,-87.65676219,POINT (-87.656762191171 41.893954151799)
2018 Jul 29 02:51:00 PM,30,CLEAR,DAYLIGHT,ANGLE,"OVER $1,500",UNABLE TO DETERMINE,832,W,GRAND AVE,41.89127925,-87.64885094,POINT (-87.648850938997 41.891279247529)
2018 Jul 27 06:20:00 PM,30,CLEAR,DAYLIGHT,PEDALCYCLIST,$500 OR LESS,UNABLE TO DETERMINE,1124,W,GRAND AVE,41.89120814,-87.65573434,POINT (-87.655734342734 41.891208139797)
2018 Jul 27 03:00:00 PM,30,CLEAR,DAYLIGHT,ANGLE,"OVER $1,500",UNABLE TO DETERMINE,500,N,MAY ST,41.89115068,-87.65593818,POINT (-87.655938179321 41.891150677248)
2018 Jul 27 01:04:00 PM,30,CLEAR,DAYLIGHT,ANGLE,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,830,W,GRAND AVE,41.89127957,-87.64873362,POINT (-87.64873362379 41.8912795719)
2018 Jul 27 09:00:00 AM,30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,"OVER $1,500",IMPROPER LANE USAGE,506,N,RACINE AVE,41.89131634,-87.65753855,POINT (-87.657538552712 41.891316338086)
2018 Jul 26 01:23:00 PM,30,CLEAR,DAYLIGHT,ANGLE,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,830,W,GRAND AVE,41.89127957,-87.64873362,POINT (-87.64873362379 41.8912795719)
2018 Jul 25 05:25:00 PM,30,CLEAR,DAYLIGHT,TURNING,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,722,N,CARPENTER ST,41.89502796,-87.65371707,POINT (-87.653717065774 41.895027957091)
2018 Jul 24 02:37:00 PM,30,CLEAR,DAYLIGHT,TURNING,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,776,N,MILWAUKEE AVE,41.89579624,-87.6549536,POINT (-87.654953595644 41.895796244484)
2018 Jul 24 05:15:00 AM,30,CLEAR,DAYLIGHT,TURNING,"$501 - $1,500",IMPROPER OVERTAKING/PASSING,609,N,OGDEN AVE,41.89287715,-87.65729185,POINT (-87.657291848061 41.892877149342)
2018 Jul 19 02:00:00 PM,30,CLEAR,DAYLIGHT,ANGLE,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,834,W,GRAND AVE,41.89127898,-87.64894675,POINT (-87.648946752895 41.891278982471)
2018 Jul 18 08:05:00 AM,30,CLEAR,DAYLIGHT,TURNING,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,529,N,MILWAUKEE AVE,41.8919185,-87.64849222,POINT (-87.64849222361 41.891918502419)
2018 Jul 17 11:45:00 AM,30,CLEAR,DAYLIGHT,REAR END,"$501 - $1,500",UNABLE TO DETERMINE,776,N,MILWAUKEE AVE,41.89579624,-87.6549536,POINT (-87.654953595644 41.895796244484)
2018 Jul 16 06:57:00 PM,30,CLEAR,DAYLIGHT,PEDESTRIAN,$500 OR LESS,"VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",750,N,OGDEN AVE,41.8955426,-87.65542425,POINT (-87.655424248165 41.8955426017)
2018 Jul 16 06:20:00 PM,30,CLEAR,DAYLIGHT,REAR END,"$501 - $1,500",FOLLOWING TOO CLOSELY,1132,W,GRAND AVE,41.89120657,-87.65587219,POINT (-87.655872188348 41.891206570793)
2018 Jul 16 03:00:00 PM,30,UNKNOWN,DAYLIGHT,REAR END,"OVER $1,500",FOLLOWING TOO CLOSELY,724,N,OGDEN AVE,41.89516943,-87.65574005,POINT (-87.655740049568 41.895169428472)
2018 Jul 16 03:00:00 PM,30,CLEAR,DAYLIGHT,TURNING,"$501 - $1,500","OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",700,N,GREEN ST,41.89510472,-87.64904418,POINT (-87.649044181229 41.895104716508)
2018 Jul 16 02:00:00 PM,30,RAIN,DAYLIGHT,PEDALCYCLIST,"OVER $1,500",CELL PHONE USE OTHER THAN TEXTING,800,W,ERIE ST,41.8934848,-87.64773384,POINT (-87.64773384213 41.893484795116)
2018 Jul 16 07:58:00 AM,30,CLEAR,DAYLIGHT,TURNING,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,1030,W,GRAND AVE,41.8912306,-87.65340541,POINT (-87.653405410574 41.891230603976)
2018 Jul 14 02:12:00 PM,30,CLEAR,DAYLIGHT,ANGLE,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,539,N,MILWAUKEE AVE,41.89218232,-87.64887802,POINT (-87.648878015029 41.892182323274)
2018 Jul 13 07:48:00 PM,15,CLEAR,DUSK,FIXED OBJECT,$500 OR LESS,"VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",855,W,ERIE ST,41.89323746,-87.64984903,POINT (-87.649849033029 41.893237457311)
2018 Jul 11 10:15:00 PM,35,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,"OVER $1,500",IMPROPER TURNING/NO SIGNAL,778,N,MILWAUKEE AVE,41.89579624,-87.6549536,POINT (-87.654953595644 41.895796244484)
2018 Jul 11 01:00:00 PM,30,CLEAR,DAYLIGHT,REAR END,"OVER $1,500",IMPROPER BACKING,1040,W,HURON ST,41.89449766,-87.65390453,POINT (-87.653904531045 41.894497662579)
2018 Jul 10 04:40:00 PM,0,CLEAR,DAYLIGHT,FIXED OBJECT,"$501 - $1,500",FAILING TO YIELD RIGHT-OF-WAY,520,N,OGDEN AVE,41.89176978,-87.65860461,POINT (-87.658604614249 41.891769778206)
2018 Jul 10 03:10:00 PM,30,CLEAR,DAYLIGHT,TURNING,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,741,N,OGDEN AVE,41.89535065,-87.65523906,POINT (-87.655239059216 41.895350645212)
2018 Jul 09 03:30:00 PM,30,CLEAR,DAYLIGHT,REAR END,"OVER $1,500",FOLLOWING TOO CLOSELY,500,N,GREEN ST,41.8912077,-87.64893961,POINT (-87.648939611532 41.891207700621)
2018 Jul 03 01:32:00 PM,30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,612,N,RACINE AVE,41.89294663,-87.65757787,POINT (-87.657577869531 41.892946634142)
2018 Jul 02 10:47:00 AM,30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,"OVER $1,500",IMPROPER LANE USAGE,612,N,RACINE AVE,41.89294663,-87.65757787,POINT (-87.657577869531 41.892946634142)
2018 Jul 02 07:10:00 AM,35,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,"OVER $1,500",IMPROPER OVERTAKING/PASSING,612,N,RACINE AVE,41.89294663,-87.65757787,POINT (-87.657577869531 41.892946634142)
2018 Jul 01 10:19:00 PM,35,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,"$501 - $1,500",DISTRACTION - FROM INSIDE VEHICLE,1316,W,GRAND AVE,41.89116261,-87.65971452,POINT (-87.659714520282 41.891162613508)
2018 Jun 30 07:05:00 PM,30,CLEAR,DAYLIGHT,TURNING,"$501 - $1,500",UNABLE TO DETERMINE,599,N,GREEN ST,41.89190342,-87.64864017,POINT (-87.648640168108 41.891903414995)
2018 Jun 30 06:47:00 PM,30,CLEAR,DAYLIGHT,TURNING,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,534,N,RACINE AVE,41.89221102,-87.6575602,POINT (-87.657
2018 Jun 29 05:20:00 PM,30,CLEAR,DAYLIGHT,PEDALCYCLIST,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,832,W,GRAND AVE,41.89127925,-87.64885094,POINT (-87.648850938997 41.891279247529)
2018 Jun 29 02:35:00 PM,30,CLEAR,DAYLIGHT,REAR END,"OVER $1,500",UNABLE TO DETERMINE,669,N,MILWAUKEE AVE,41.8938344,-87.65146287,POINT (-87.651462869126 41.89383440428)
2018 Jun 29 09:35:00 AM,15,CLEAR,DAYLIGHT,SIDESWIPE OPPOSITE DIRECTION,"OVER $1,500",IMPROPER OVERTAKING/PASSING,515,N,PEORIA ST,41.89162468,-87.64982741,POINT (-87.649827410219 41.891624674792)
2018 Jun 28 06:21:00 PM,20,CLEAR,DAYLIGHT,PEDALCYCLIST,$500 OR LESS,FAILING TO YIELD RIGHT-OF-WAY,800,W,GRAND AVE,41.89129371,-87.64768059,POINT (-87.647680593026 41.891293712961)
2018 Jun 28 04:00:00 PM,0,CLEAR,DAYLIGHT,FIXED OBJECT,"OVER $1,500",UNABLE TO DETERMINE,1230,W,GRAND AVE,41.89117273,-87.65894797,POINT (-87.658947968744 41.891172732655)
2018 Jun 28 01:15:00 PM,30,CLEAR,DAYLIGHT,TURNING,"$501 - $1,500",UNABLE TO DETERMINE,751,N,OGDEN AVE,41.89561802,-87.65501279,POINT (-87.655012788456 41.89561801884)
2018 Jun 27 07:50:00 PM,30,CLEAR,DAYLIGHT,TURNING,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,616,N,OGDEN AVE,41.89296105,-87.65756973,POINT (-87.657569731542 41.892961048166)
2018 Jun 26 10:42:00 PM,30,RAIN,"DARKNESS, LIGHTED ROAD",PEDESTRIAN,"OVER $1,500",IMPROPER TURNING/NO SIGNAL,671,N,MILWAUKEE AVE,41.89387242,-87.6515232,POINT (-87.651523198342 41.893872420162)
2018 Jun 25 07:30:00 AM,30,CLEAR,DAYLIGHT,TURNING,"OVER $1,500",NOT APPLICABLE,625,N,RACINE AVE,41.89288438,-87.65728256,POINT (-87.657282557113 41.892884381096)
2018 Jun 23 06:00:00 PM,30,CLEAR,DAYLIGHT,PEDALCYCLIST,$500 OR LESS,UNABLE TO DETERMINE,520,N,MILWAUKEE AVE,41.89168007,-87.64857273,POINT (-87.648572728744 41.891680067635)
2018 Jun 22 07:25:00 PM,25,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,"OVER $1,500",IMPROPER TURNING/NO SIGNAL,700,N,WILLARD CT,41.8944075,-87.65860886,POINT (-87.658608856228 41.894407496244)
2018 Jun 21 11:58:00 AM,0,RAIN,DAYLIGHT,ANGLE,"OVER $1,500",IMPROPER LANE USAGE,759,N,CARPENTER ST,41.89611755,-87.65345263,POINT (-87.65345263323 41.896117551167)
2018 Jun 20 06:33:00 PM,30,CLEAR,DAYLIGHT,REAR END,"OVER $1,500",UNABLE TO DETERMINE,650,N,HALSTED ST,41.89373693,-87.64783142,POINT (-87.647831421001 41.893736925108)
2018 Jun 20 02:30:00 PM,30,CLEAR,DAYLIGHT,REAR END,"OVER $1,500","DISTRACTION - OTHER ELECTRONIC DEVICE (NAVIGATION DEVICE, DVD PLAYER, ETC.)",1128,W,GRAND AVE,41.89120814,-87.65573434,POINT (-87.655734342734 41.891208139797)
2018 Jun 16 02:45:00 AM,30,RAIN,"DARKNESS, LIGHTED ROAD",TURNING,"OVER $1,500",IMPROPER TURNING/NO SIGNAL,778,N,MILWAUKEE AVE,41.89579624,-87.6549536,POINT (-87.654953595644 41.895796244484)
2018 Jun 14 06:42:00 AM,30,CLEAR,DAYLIGHT,REAR END,"$501 - $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,704,N,RACINE AVE,41.89458353,-87.65761644,POINT (-87.657616440598 41.894583530902)
2018 Jun 13 09:30:00 PM,30,CLEAR,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,658,N,OGDEN AVE,41.89409503,-87.65664925,POINT (-87.656649246756 41.894095027277)
2018 Jun 12 08:30:00 AM,30,CLEAR,DAYLIGHT,ANGLE,"OVER $1,500",DISTRACTION - FROM INSIDE VEHICLE,701,N,RACINE AVE,41.89442785,-87.65731865,POINT (-87.65731865254 41.894427852296)
2018 Jun 11 03:50:00 PM,30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,"$501 - $1,500",IMPROPER LANE USAGE,506,N,MILWAUKEE AVE,41.89131315,-87.64800867,POINT (-87.648008667116 41.89131314887)
2018 Jun 08 09:15:00 PM,30,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,"OVER $1,500",NOT APPLICABLE,500,N,GREEN ST,41.8912077,-87.64893961,POINT (-87.648939611532 41.891207700621)
2018 Jun 06 05:30:00 PM,30,CLEAR,DAYLIGHT,ANGLE,"OVER $1,500",UNABLE TO DETERMINE,832,W,GRAND AVE,41.89127925,-87.64885094,POINT (-87.648850938997 41.891279247529)
2018 Jun 04 09:00:00 AM,25,CLEAR,DAYLIGHT,REAR END,"$501 - $1,500",FOLLOWING TOO CLOSELY,508,N,RACINE AVE,41.89138285,-87.6575403,POINT (-87.657540297541 41.891382849928)
2018 Jun 03 12:00:00 PM,30,CLEAR,DAYLIGHT,PEDALCYCLIST,"OVER $1,500",UNABLE TO DETERMINE,700,N,HALSTED ST,41.89517817,-87.64786005,POINT (-87.647860054481 41.895178171776)
2018 Jun 02 10:59:00 AM,30,CLEAR,DAYLIGHT,REAR END,"$501 - $1,500",IMPROPER BACKING,766,N,OGDEN AVE,41.89596155,-87.65506539,POINT (-87.655065390467 41.895961548466)
2018 Jun 02 01:00:00 AM,30,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,1232,W,GRAND AVE,41.89117273,-87.65894797,POINT (-87.658947968744 41.891172732655)
2018 Jun 01 06:30:00 PM,30,CLEAR,DAYLIGHT,TURNING,$500 OR LESS,IMPROPER TURNING/NO SIGNAL,1198,W,GRAND AVE,41.891191,-87.6573085,POINT (-87.657308504319 41.891191000011)
2018 May 31 06:00:00 PM,30,CLEAR,DAYLIGHT,TURNING,"$501 - $1,500",UNABLE TO DETERMINE,651,N,OGDEN AVE,41.89390208,-87.65646329,POINT (-87.656463285547 41.89390207519)
2018 May 31 05:45:00 PM,30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,"$501 - $1,500",FOLLOWING TOO CLOSELY,651,N,OGDEN AVE,41.89390208,-87.65646329,POINT (-87.656463285547 41.89390207519)
2018 May 31 12:35:00 PM,30,CLEAR,DAYLIGHT,TURNING,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,764,N,OGDEN AVE,41.89596155,-87.65506539,POINT (-87.655065390467 41.895961548466)
2018 May 29 01:52:00 PM,30,CLEAR,DAYLIGHT,TURNING,"OVER $1,500",IMPROPER TURNING/NO SIGNAL,940,W,GRAND AVE,41.89125435,-87.6511275,POINT (-87.651127498387 41.891254347039)
2018 May 28 11:45:00 AM,30,CLEAR,DAYLIGHT,REAR END,$500 OR LESS,FOLLOWING TOO CLOSELY,900,W,GRAND AVE,41.89126587,-87.65000792,POINT (-87.65000792372 41.89126586837)
